Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
1606,NQ JUN25,Backtest,Orb,Long,1,14466.75,14436.00,2/6/2023 9:17:00 AM,2/6/2023 9:23:00 AM,ORB_Long,Stop loss,($615.00),$147145.00,$0.00,$615.00,$285.00,$900.00,7,
1607,NQ JUN25,Backtest,Orb,Short,1,14436.75,14461.50,2/7/2023 9:12:00 AM,2/7/2023 9:20:00 AM,ORB_Short,Stop loss,($495.00),$146650.00,$0.00,$495.00,$215.00,$710.00,9,
1608,NQ JUN25,Backtest,Orb,Short,1,14624.25,14673.25,2/8/2023 9:02:00 AM,2/8/2023 9:17:00 AM,ORB_Short,Stop loss,($980.00),$145670.00,$0.00,$980.00,$450.00,$1430.00,16,
1609,NQ JUN25,Backtest,Orb,Short,1,14574.50,14396.25,2/9/2023 9:29:00 AM,2/9/2023 4:00:00 PM,ORB_Short,Exit on session close,$3565.00,$149235.00,$0.00,$705.00,$5230.00,$1665.00,392,
1610,NQ JUN25,Backtest,Orb,Long,1,14304.75,14270.75,2/10/2023 8:47:00 AM,2/10/2023 9:01:00 AM,ORB_Long,Stop loss,($680.00),$148555.00,$0.00,$680.00,$565.00,$1245.00,15,
1611,NQ JUN25,Backtest,Orb,Long,1,14406.00,14491.50,2/13/2023 9:31:00 AM,2/13/2023 4:00:00 PM,ORB_Long,Exit on session close,$1710.00,$150265.00,$0.00,$275.00,$2150.00,$440.00,390,
1612,NQ JUN25,Backtest,Orb,Long,1,14616.25,14411.50,2/14/2023 9:13:00 AM,2/14/2023 9:46:00 AM,ORB_Long,Stop loss,($4095.00),$146170.00,$0.00,$4095.00,$75.00,$4170.00,34,
1613,NQ JUN25,Backtest,Orb,Short,1,14486.50,14527.00,2/15/2023 9:10:00 AM,2/15/2023 9:18:00 AM,ORB_Short,Stop loss,($810.00),$145360.00,$0.00,$810.00,$315.00,$1125.00,9,
1614,NQ JUN25,Backtest,Orb,Short,1,14273.50,14330.75,2/17/2023 8:47:00 AM,2/17/2023 4:00:00 PM,ORB_Short,Exit on session close,($1145.00),$144215.00,$0.00,$1635.00,$1225.00,$2370.00,434,
1615,NQ JUN25,Backtest,Orb,Short,1,14330.00,14313.25,2/20/2023 9:09:00 AM,2/20/2023 12:00:00 PM,ORB_Short,Exit on session close,$335.00,$144550.00,$0.00,$85.00,$350.00,$15.00,172,
1616,NQ JUN25,Backtest,Orb,Long,1,14233.00,14171.00,2/21/2023 8:47:00 AM,2/21/2023 8:59:00 AM,ORB_Long,Stop loss,($1240.00),$143310.00,$0.00,$1240.00,$20.00,$1260.00,13,
1617,NQ JUN25,Backtest,Orb,Long,1,14114.50,14065.25,2/22/2023 8:47:00 AM,2/22/2023 9:01:00 AM,ORB_Long,Stop loss,($985.00),$142325.00,$0.00,$985.00,$130.00,$1115.00,15,
1618,NQ JUN25,Backtest,Orb,Short,1,14131.75,14139.50,2/23/2023 9:08:00 AM,2/23/2023 4:00:00 PM,ORB_Short,Exit on session close,($155.00),$142170.00,$0.00,$1270.00,$3135.00,$3290.00,413,
1619,NQ JUN25,Backtest,Orb,Short,1,13905.75,13942.25,2/24/2023 9:10:00 AM,2/24/2023 10:48:00 AM,ORB_Short,Stop loss,($730.00),$141440.00,$0.00,$730.00,$725.00,$1455.00,99,
1620,NQ JUN25,Backtest,Orb,Short,1,14062.00,14085.25,2/27/2023 8:47:00 AM,2/27/2023 8:59:00 AM,ORB_Short,Stop loss,($465.00),$140975.00,$0.00,$465.00,$185.00,$650.00,13,
1621,NQ JUN25,Backtest,Orb,Long,1,14039.25,14000.75,2/28/2023 8:47:00 AM,2/28/2023 9:52:00 AM,ORB_Long,Stop loss,($770.00),$140205.00,$0.00,$770.00,$625.00,$1395.00,66,
1622,NQ JUN25,Backtest,Orb,Short,1,13943.00,13931.75,3/1/2023 9:07:00 AM,3/1/2023 4:00:00 PM,ORB_Short,Exit on session close,$225.00,$140430.00,$0.00,$825.00,$1435.00,$1210.00,414,
1623,NQ JUN25,Backtest,Orb,Long,1,13852.25,14029.75,3/2/2023 8:53:00 AM,3/2/2023 2:38:00 PM,ORB_Long,Profit target,$3550.00,$143980.00,$0.00,$665.00,$3550.00,$0.00,346,
1624,NQ JUN25,Backtest,Orb,Long,1,14105.00,14079.00,3/3/2023 8:47:00 AM,3/3/2023 9:07:00 AM,ORB_Long,Stop loss,($520.00),$143460.00,$0.00,$520.00,$855.00,$1375.00,21,
1625,NQ JUN25,Backtest,Orb,Long,1,14346.50,14300.75,3/6/2023 9:10:00 AM,3/6/2023 1:22:00 PM,ORB_Long,Stop loss,($915.00),$142545.00,$0.00,$915.00,$1725.00,$2640.00,253,
1626,NQ JUN25,Backtest,Orb,Short,1,14228.25,14122.00,3/7/2023 9:02:00 AM,3/7/2023 4:00:00 PM,ORB_Short,Exit on session close,$2125.00,$144670.00,$0.00,$740.00,$2790.00,$665.00,419,
1627,NQ JUN25,Backtest,Orb,Short,1,14083.75,14138.50,3/8/2023 9:02:00 AM,3/8/2023 9:12:00 AM,ORB_Short,Stop loss,($1095.00),$143575.00,$0.00,$1095.00,$580.00,$1675.00,11,
1628,NQ JUN25,Backtest,Orb,Long,1,14263.50,14190.50,3/9/2023 8:49:00 AM,3/9/2023 11:06:00 AM,ORB_Long,Stop loss,($1460.00),$142115.00,$0.00,$1460.00,$730.00,$2190.00,138,
1629,NQ JUN25,Backtest,Orb,Short,1,13857.00,13981.75,3/10/2023 8:55:00 AM,3/10/2023 10:27:00 AM,ORB_Short,Stop loss,($2495.00),$139620.00,$0.00,$2495.00,$535.00,$3030.00,93,
1630,NQ JUN25,Backtest,Orb,Long,1,13774.50,13889.25,3/13/2023 8:55:00 AM,3/13/2023 4:00:00 PM,ORB_Long,Exit on session close,$2295.00,$141915.00,$0.00,$30.00,$5105.00,$2810.00,426,
1631,NQ JUN25,Backtest,Orb,Long,1,14094.25,14003.50,3/14/2023 8:50:00 AM,3/14/2023 2:11:00 PM,ORB_Long,Stop loss,($1815.00),$140100.00,$0.00,$1815.00,$1570.00,$3385.00,322,
1632,NQ JUN25,Backtest,Orb,Long,1,14209.50,14378.50,3/16/2023 9:07:00 AM,3/16/2023 10:18:00 AM,ORB_Long,Profit target,$3380.00,$143480.00,$0.00,$605.00,$3380.00,$0.00,72,
1633,NQ JUN25,Backtest,Orb,Long,1,14588.50,14510.00,3/17/2023 9:02:00 AM,3/17/2023 9:25:00 AM,ORB_Long,Stop loss,($1570.00),$141910.00,$0.00,$1570.00,$780.00,$2350.00,24,
1634,NQ JUN25,Backtest,Orb,Short,1,14359.75,14471.75,3/20/2023 8:50:00 AM,3/20/2023 10:03:00 AM,ORB_Short,Stop loss,($2240.00),$139670.00,$0.00,$2240.00,$0.00,$2240.00,74,
1635,NQ JUN25,Backtest,Orb,Long,1,14639.75,14585.25,3/21/2023 9:02:00 AM,3/21/2023 9:16:00 AM,ORB_Long,Stop loss,($1090.00),$138580.00,$0.00,$1090.00,$275.00,$1365.00,15,
1636,NQ JUN25,Backtest,Orb,Long,1,14695.25,14681.25,3/22/2023 9:11:00 AM,3/22/2023 9:15:00 AM,ORB_Long,Stop loss,($280.00),$138300.00,$0.00,$280.00,$80.00,$360.00,5,
1637,NQ JUN25,Backtest,Orb,Long,1,14748.75,14640.75,3/23/2023 9:12:00 AM,3/23/2023 1:30:00 PM,ORB_Long,Stop loss,($2160.00),$136140.00,$0.00,$2160.00,$1970.00,$4130.00,259,
1638,NQ JUN25,Backtest,Orb,Short,1,14587.25,14646.25,3/24/2023 8:47:00 AM,3/24/2023 8:58:00 AM,ORB_Short,Stop loss,($1180.00),$134960.00,$0.00,$1180.00,$695.00,$1875.00,12,
1639,NQ JUN25,Backtest,Orb,Short,1,14727.25,14654.50,3/27/2023 9:19:00 AM,3/27/2023 10:10:00 AM,ORB_Short,Profit target,$1455.00,$136415.00,$0.00,$395.00,$1455.00,$0.00,52,
1640,NQ JUN25,Backtest,Orb,Short,1,14521.00,14564.25,3/28/2023 9:31:00 AM,3/28/2023 4:00:00 PM,ORB_Short,Exit on session close,($865.00),$135550.00,$0.00,$995.00,$1410.00,$2275.00,390,
1641,NQ JUN25,Backtest,Orb,Long,1,14717.00,14686.00,3/29/2023 8:47:00 AM,3/29/2023 9:39:00 AM,ORB_Long,Stop loss,($620.00),$134930.00,$0.00,$620.00,$640.00,$1260.00,53,
1642,NQ JUN25,Backtest,Orb,Long,1,14901.75,14867.75,3/30/2023 9:02:00 AM,3/30/2023 9:07:00 AM,ORB_Long,Stop loss,($680.00),$134250.00,$0.00,$680.00,$30.00,$710.00,6,
1643,NQ JUN25,Backtest,Orb,Long,1,14958.75,15100.50,3/31/2023 9:03:00 AM,3/31/2023 2:21:00 PM,ORB_Long,Profit target,$2835.00,$137085.00,$0.00,$245.00,$2835.00,$0.00,319,
1644,NQ JUN25,Backtest,Orb,Long,1,15058.75,15019.75,4/3/2023 9:02:00 AM,4/3/2023 9:50:00 AM,ORB_Long,Stop loss,($780.00),$136305.00,$0.00,$780.00,$515.00,$1295.00,49,
1645,NQ JUN25,Backtest,Orb,Long,1,15130.25,15095.00,4/4/2023 9:02:00 AM,4/4/2023 9:21:00 AM,ORB_Long,Stop loss,($705.00),$135600.00,$0.00,$705.00,$255.00,$960.00,20,
1646,NQ JUN25,Backtest,Orb,Short,1,14969.75,14835.75,4/5/2023 9:02:00 AM,4/5/2023 11:16:00 AM,ORB_Short,Profit target,$2680.00,$138280.00,$0.00,$230.00,$2680.00,$0.00,135,
1647,NQ JUN25,Backtest,Orb,Short,1,14799.25,14833.00,4/6/2023 9:00:00 AM,4/6/2023 9:03:00 AM,ORB_Short,Stop loss,($675.00),$137605.00,$0.00,$675.00,$40.00,$715.00,4,
1648,NQ JUN25,Backtest,Orb,Short,1,14798.50,14875.75,4/10/2023 8:48:00 AM,4/10/2023 10:13:00 AM,ORB_Short,Stop loss,($1545.00),$136060.00,$0.00,$1545.00,$295.00,$1840.00,86,
1649,NQ JUN25,Backtest,Orb,Short,1,14901.50,14897.50,4/11/2023 9:14:00 AM,4/11/2023 4:00:00 PM,ORB_Short,Exit on session close,$80.00,$136140.00,$0.00,$965.00,$635.00,$555.00,407,
1650,NQ JUN25,Backtest,Orb,Short,1,14873.00,14773.75,4/12/2023 8:48:00 AM,4/12/2023 4:00:00 PM,ORB_Short,Exit on session close,$1985.00,$138125.00,$0.00,$1445.00,$2380.00,$395.00,433,
1651,NQ JUN25,Backtest,Orb,Long,1,14935.00,14996.75,4/13/2023 9:16:00 AM,4/13/2023 4:00:00 PM,ORB_Long,Exit on session close,$1235.00,$139360.00,$0.00,$325.00,$2185.00,$950.00,405,
1652,NQ JUN25,Backtest,Orb,Long,1,15037.25,14940.00,4/14/2023 9:02:00 AM,4/14/2023 9:43:00 AM,ORB_Long,Stop loss,($1945.00),$137415.00,$0.00,$1945.00,$680.00,$2625.00,42,
1653,NQ JUN25,Backtest,Orb,Short,1,14972.75,14995.75,4/17/2023 8:59:00 AM,4/17/2023 9:01:00 AM,ORB_Short,Stop loss,($460.00),$136955.00,$0.00,$460.00,$185.00,$645.00,3,
1654,NQ JUN25,Backtest,Orb,Short,1,15046.00,15003.25,4/18/2023 9:04:00 AM,4/18/2023 4:00:00 PM,ORB_Short,Exit on session close,$855.00,$137810.00,$0.00,$0.00,$1835.00,$980.00,417,
1655,NQ JUN25,Backtest,Orb,Long,1,14930.25,15038.00,4/19/2023 9:16:00 AM,4/19/2023 1:01:00 PM,ORB_Long,Profit target,$2155.00,$139965.00,$0.00,$450.00,$2155.00,$0.00,226,
1656,NQ JUN25,Backtest,Orb,Long,1,14955.00,14865.75,4/20/2023 9:10:00 AM,4/20/2023 2:15:00 PM,ORB_Long,Stop loss,($1785.00),$138180.00,$0.00,$1785.00,$1225.00,$3010.00,306,
1657,NQ JUN25,Backtest,Orb,Short,1,14848.75,14892.75,4/21/2023 8:52:00 AM,4/21/2023 9:27:00 AM,ORB_Short,Stop loss,($880.00),$137300.00,$0.00,$880.00,$1000.00,$1880.00,36,
1658,NQ JUN25,Backtest,Orb,Short,1,14784.75,14678.75,4/25/2023 9:09:00 AM,4/25/2023 12:18:00 PM,ORB_Short,Profit target,$2120.00,$139420.00,$0.00,$130.00,$2120.00,$0.00,190,
1659,NQ JUN25,Backtest,Orb,Long,1,14893.25,15050.25,4/27/2023 9:16:00 AM,4/27/2023 1:59:00 PM,ORB_Long,Profit target,$3140.00,$142560.00,$0.00,$160.00,$3140.00,$0.00,284,
1660,NQ JUN25,Backtest,Orb,Long,1,15060.25,15028.75,4/28/2023 9:11:00 AM,4/28/2023 9:58:00 AM,ORB_Long,Stop loss,($630.00),$141930.00,$0.00,$630.00,$980.00,$1610.00,48,
1661,NQ JUN25,Backtest,Orb,Short,1,15094.50,15021.75,5/2/2023 9:07:00 AM,5/2/2023 9:23:00 AM,ORB_Short,Profit target,$1455.00,$143385.00,$0.00,$5.00,$1455.00,$0.00,17,
1662,NQ JUN25,Backtest,Orb,Long,1,15045.75,15013.50,5/3/2023 8:47:00 AM,5/3/2023 9:12:00 AM,ORB_Long,Stop loss,($645.00),$142740.00,$0.00,$645.00,$250.00,$895.00,26,
1663,NQ JUN25,Backtest,Orb,Short,1,14854.75,14909.75,5/4/2023 8:46:00 AM,5/4/2023 10:10:00 AM,ORB_Short,Stop loss,($1100.00),$141640.00,$0.00,$1100.00,$735.00,$1835.00,85,
1664,NQ JUN25,Backtest,Orb,Long,1,15124.75,15086.00,5/9/2023 9:00:00 AM,5/9/2023 10:13:00 AM,ORB_Long,Stop loss,($775.00),$140865.00,$0.00,$775.00,$180.00,$955.00,74,
1665,NQ JUN25,Backtest,Orb,Long,1,15241.75,15181.25,5/10/2023 9:18:00 AM,5/10/2023 9:43:00 AM,ORB_Long,Stop loss,($1210.00),$139655.00,$0.00,$1210.00,$40.00,$1250.00,26,
1666,NQ JUN25,Backtest,Orb,Short,1,15268.50,15207.25,5/12/2023 8:50:00 AM,5/12/2023 9:35:00 AM,ORB_Short,Profit target,$1225.00,$140880.00,$0.00,$245.00,$1225.00,$0.00,46,
1667,NQ JUN25,Backtest,Orb,Short,1,15185.00,15247.50,5/15/2023 9:08:00 AM,5/15/2023 10:22:00 AM,ORB_Short,Stop loss,($1250.00),$139630.00,$0.00,$1250.00,$345.00,$1595.00,75,
1668,NQ JUN25,Backtest,Orb,Long,1,15324.25,15319.50,5/16/2023 8:47:00 AM,5/16/2023 4:00:00 PM,ORB_Long,Exit on session close,($95.00),$139535.00,$0.00,$1120.00,$930.00,$1025.00,434,
1669,NQ JUN25,Backtest,Orb,Short,1,15311.75,15342.75,5/17/2023 8:52:00 AM,5/17/2023 9:41:00 AM,ORB_Short,Stop loss,($620.00),$138915.00,$0.00,$620.00,$400.00,$1020.00,50,
1670,NQ JUN25,Backtest,Orb,Long,1,15545.00,15728.75,5/18/2023 9:08:00 AM,5/18/2023 4:00:00 PM,ORB_Long,Exit on session close,$3675.00,$142590.00,$0.00,$105.00,$3685.00,$10.00,413,
1671,NQ JUN25,Backtest,Orb,Short,1,15687.50,15657.25,5/19/2023 9:04:00 AM,5/19/2023 4:00:00 PM,ORB_Short,Exit on session close,$605.00,$143195.00,$0.00,$830.00,$1140.00,$535.00,417,
1672,NQ JUN25,Backtest,Orb,Long,1,15683.00,15641.25,5/23/2023 8:53:00 AM,5/23/2023 11:35:00 AM,ORB_Long,Stop loss,($835.00),$142360.00,$0.00,$835.00,$225.00,$1060.00,163,
1673,NQ JUN25,Backtest,Orb,Short,1,15442.00,15391.75,5/24/2023 9:05:00 AM,5/24/2023 9:52:00 AM,ORB_Short,Profit target,$1005.00,$143365.00,$0.00,$130.00,$1005.00,$0.00,48,
1674,NQ JUN25,Backtest,Orb,Long,1,15957.50,16183.50,5/26/2023 9:02:00 AM,5/26/2023 4:00:00 PM,ORB_Long,Exit on session close,$4520.00,$147885.00,$0.00,$355.00,$4555.00,$35.00,419,
1675,NQ JUN25,Backtest,Orb,Long,1,16219.50,16134.25,5/31/2023 8:49:00 AM,5/31/2023 9:18:00 AM,ORB_Long,Stop loss,($1705.00),$146180.00,$0.00,$1705.00,$95.00,$1800.00,30,
1676,NQ JUN25,Backtest,Orb,Long,1,16371.25,16343.75,6/2/2023 8:48:00 AM,6/2/2023 8:51:00 AM,ORB_Long,Stop loss,($550.00),$145630.00,$0.00,$550.00,$85.00,$635.00,4,
1677,NQ JUN25,Backtest,Orb,Long,1,16441.75,16407.25,6/7/2023 8:56:00 AM,6/7/2023 9:04:00 AM,ORB_Long,Stop loss,($690.00),$144940.00,$0.00,$690.00,$315.00,$1005.00,9,
1678,NQ JUN25,Backtest,Orb,Long,1,16220.25,16337.50,6/8/2023 9:07:00 AM,6/8/2023 4:00:00 PM,ORB_Long,Exit on session close,$2345.00,$147285.00,$0.00,$370.00,$2455.00,$110.00,414,
1679,NQ JUN25,Backtest,Orb,Long,1,16483.75,16367.25,6/9/2023 9:08:00 AM,6/9/2023 10:30:00 AM,ORB_Long,Stop loss,($2330.00),$144955.00,$0.00,$2330.00,$400.00,$2730.00,83,
1680,NQ JUN25,Backtest,Orb,Short,1,16409.75,16452.00,6/12/2023 9:07:00 AM,6/12/2023 9:35:00 AM,ORB_Short,Stop loss,($845.00),$144110.00,$0.00,$845.00,$120.00,$965.00,29,
1681,NQ JUN25,Backtest,Orb,Short,1,16703.00,16747.25,6/13/2023 8:47:00 AM,6/13/2023 4:00:00 PM,ORB_Short,Exit on session close,($885.00),$143225.00,$0.00,$1050.00,$2005.00,$2890.00,434,
1682,NQ JUN25,Backtest,Orb,Long,1,16807.25,16725.00,6/14/2023 9:22:00 AM,6/14/2023 1:01:00 PM,ORB_Long,Stop loss,($1645.00),$141580.00,$0.00,$1645.00,$970.00,$2615.00,220,
1683,NQ JUN25,Backtest,Orb,Long,1,16838.50,17042.00,6/15/2023 8:50:00 AM,6/15/2023 1:51:00 PM,ORB_Long,Profit target,$4070.00,$145650.00,$0.00,$395.00,$4070.00,$0.00,302,
1684,NQ JUN25,Backtest,Orb,Short,1,16881.00,16879.00,6/19/2023 9:02:00 AM,6/19/2023 12:00:00 PM,ORB_Short,Exit on session close,$40.00,$145690.00,$0.00,$185.00,$215.00,$175.00,179,
1685,NQ JUN25,Backtest,Orb,Short,1,16838.00,16884.25,6/20/2023 9:17:00 AM,6/20/2023 11:30:00 AM,ORB_Short,Stop loss,($925.00),$144765.00,$0.00,$925.00,$1435.00,$2360.00,134,
1686,NQ JUN25,Backtest,Orb,Short,1,16748.25,16677.75,6/21/2023 9:02:00 AM,6/21/2023 4:00:00 PM,ORB_Short,Exit on session close,$1410.00,$146175.00,$0.00,$825.00,$2125.00,$715.00,419,
1687,NQ JUN25,Backtest,Orb,Long,1,16750.25,16873.00,6/22/2023 9:13:00 AM,6/22/2023 4:00:00 PM,ORB_Long,Exit on session close,$2455.00,$148630.00,$0.00,$1090.00,$2550.00,$95.00,408,
1688,NQ JUN25,Backtest,Orb,Long,1,16763.00,16674.25,6/26/2023 9:12:00 AM,6/26/2023 9:43:00 AM,ORB_Long,Stop loss,($1775.00),$146855.00,$0.00,$1775.00,$585.00,$2360.00,32,
1689,NQ JUN25,Backtest,Orb,Long,1,16605.25,16553.75,6/27/2023 9:02:00 AM,6/27/2023 9:11:00 AM,ORB_Long,Stop loss,($1030.00),$145825.00,$0.00,$1030.00,$90.00,$1120.00,10,
1690,NQ JUN25,Backtest,Orb,Long,1,16704.00,16808.25,6/28/2023 8:46:00 AM,6/28/2023 9:34:00 AM,ORB_Long,Profit target,$2085.00,$147910.00,$0.00,$530.00,$2085.00,$0.00,49,
1691,NQ JUN25,Backtest,Orb,Short,1,16705.25,16760.00,6/29/2023 9:09:00 AM,6/29/2023 10:18:00 AM,ORB_Short,Stop loss,($1095.00),$146815.00,$0.00,$1095.00,$740.00,$1835.00,70,
1692,NQ JUN25,Backtest,Orb,Long,1,16950.75,16956.25,6/30/2023 8:47:00 AM,6/30/2023 4:00:00 PM,ORB_Long,Exit on session close,$110.00,$146925.00,$0.00,$540.00,$1315.00,$1205.00,434,
1693,NQ JUN25,Backtest,Orb,Short,1,16991.25,16984.25,7/4/2023 9:30:00 AM,7/4/2023 12:00:00 PM,ORB_Short,Exit on session close,$140.00,$147065.00,$0.00,$100.00,$220.00,$80.00,151,
1694,NQ JUN25,Backtest,Orb,Long,1,17033.75,16994.25,7/5/2023 9:17:00 AM,7/5/2023 4:00:00 PM,ORB_Long,Exit on session close,($790.00),$146275.00,$0.00,$1395.00,$760.00,$1550.00,404,
1695,NQ JUN25,Backtest,Orb,Short,1,16766.75,16842.25,7/6/2023 9:07:00 AM,7/6/2023 11:27:00 AM,ORB_Short,Stop loss,($1510.00),$144765.00,$0.00,$1510.00,$310.00,$1820.00,141,
1696,NQ JUN25,Backtest,Orb,Short,1,16731.50,16821.75,7/10/2023 8:57:00 AM,7/10/2023 9:21:00 AM,ORB_Short,Stop loss,($1805.00),$142960.00,$0.00,$1805.00,$125.00,$1930.00,25,
1697,NQ JUN25,Backtest,Orb,Short,1,16766.75,16859.00,7/11/2023 9:07:00 AM,7/11/2023 10:05:00 AM,ORB_Short,Stop loss,($1845.00),$141115.00,$0.00,$1845.00,$350.00,$2195.00,59,
1698,NQ JUN25,Backtest,Orb,Long,1,17127.00,17048.25,7/12/2023 9:11:00 AM,7/12/2023 10:40:00 AM,ORB_Long,Stop loss,($1575.00),$139540.00,$0.00,$1575.00,$410.00,$1985.00,90,
1699,NQ JUN25,Backtest,Orb,Long,1,17240.00,17362.50,7/13/2023 8:57:00 AM,7/13/2023 2:39:00 PM,ORB_Long,Profit target,$2450.00,$141990.00,$0.00,$820.00,$2450.00,$0.00,343,
1700,NQ JUN25,Backtest,Orb,Long,1,17431.25,17342.75,7/14/2023 9:02:00 AM,7/14/2023 1:38:00 PM,ORB_Long,Stop loss,($1770.00),$140220.00,$0.00,$1770.00,$1315.00,$3085.00,277,
1701,NQ JUN25,Backtest,Orb,Long,1,17379.25,17351.00,7/17/2023 8:46:00 AM,7/17/2023 8:53:00 AM,ORB_Long,Stop loss,($565.00),$139655.00,$0.00,$565.00,$50.00,$615.00,8,
1702,NQ JUN25,Backtest,Orb,Short,1,17384.00,17458.75,7/18/2023 8:53:00 AM,7/18/2023 10:42:00 AM,ORB_Short,Stop loss,($1495.00),$138160.00,$0.00,$1495.00,$155.00,$1650.00,110,
1703,NQ JUN25,Backtest,Orb,Short,1,17613.00,17657.25,7/19/2023 9:17:00 AM,7/19/2023 9:41:00 AM,ORB_Short,Stop loss,($885.00),$137275.00,$0.00,$885.00,$35.00,$920.00,25,
1704,NQ JUN25,Backtest,Orb,Short,1,17442.25,17334.75,7/20/2023 9:12:00 AM,7/20/2023 11:35:00 AM,ORB_Short,Profit target,$2150.00,$139425.00,$0.00,$590.00,$2150.00,$0.00,144,
1705,NQ JUN25,Backtest,Orb,Short,1,17241.25,17194.75,7/21/2023 9:06:00 AM,7/21/2023 4:00:00 PM,ORB_Short,Exit on session close,$930.00,$140355.00,$0.00,$1060.00,$1585.00,$655.00,415,
1706,NQ JUN25,Backtest,Orb,Short,1,17198.50,17126.00,7/24/2023 8:48:00 AM,7/24/2023 8:55:00 AM,ORB_Short,Profit target,$1450.00,$141805.00,$0.00,$200.00,$1450.00,$0.00,8,
1707,NQ JUN25,Backtest,Orb,Long,1,17286.25,17366.75,7/25/2023 8:47:00 AM,7/25/2023 4:00:00 PM,ORB_Long,Exit on session close,$1610.00,$143415.00,$0.00,$850.00,$1795.00,$185.00,434,
1708,NQ JUN25,Backtest,Orb,Long,1,17500.25,17462.00,7/27/2023 8:58:00 AM,7/27/2023 9:25:00 AM,ORB_Long,Stop loss,($765.00),$142650.00,$0.00,$765.00,$480.00,$1245.00,28,
1709,NQ JUN25,Backtest,Orb,Long,1,17461.25,17485.75,7/28/2023 9:04:00 AM,7/28/2023 4:00:00 PM,ORB_Long,Exit on session close,$490.00,$143140.00,$0.00,$940.00,$1490.00,$1000.00,417,
1710,NQ JUN25,Backtest,Orb,Short,1,17456.00,17510.00,7/31/2023 8:57:00 AM,7/31/2023 9:52:00 AM,ORB_Short,Stop loss,($1080.00),$142060.00,$0.00,$1080.00,$220.00,$1300.00,56,
1711,NQ JUN25,Backtest,Orb,Long,1,17447.75,17426.50,8/1/2023 9:07:00 AM,8/1/2023 9:13:00 AM,ORB_Long,Stop loss,($425.00),$141635.00,$0.00,$425.00,$40.00,$465.00,7,
1712,NQ JUN25,Backtest,Orb,Short,1,17247.25,17090.75,8/2/2023 8:46:00 AM,8/2/2023 4:00:00 PM,ORB_Short,Exit on session close,$3130.00,$144765.00,$0.00,$310.00,$3870.00,$740.00,435,
1713,NQ JUN25,Backtest,Orb,Long,1,17076.75,17087.25,8/3/2023 8:49:00 AM,8/3/2023 4:00:00 PM,ORB_Long,Exit on session close,$210.00,$144975.00,$0.00,$1670.00,$2295.00,$2085.00,432,
1714,NQ JUN25,Backtest,Orb,Short,1,17114.00,17159.50,8/4/2023 8:53:00 AM,8/4/2023 9:55:00 AM,ORB_Short,Stop loss,($910.00),$144065.00,$0.00,$910.00,$1630.00,$2540.00,63,
1715,NQ JUN25,Backtest,Orb,Short,1,17001.25,17090.25,8/7/2023 9:03:00 AM,8/7/2023 1:01:00 PM,ORB_Short,Stop loss,($1780.00),$142285.00,$0.00,$1780.00,$545.00,$2325.00,239,
1716,NQ JUN25,Backtest,Orb,Short,1,16970.00,16990.75,8/8/2023 8:46:00 AM,8/8/2023 4:00:00 PM,ORB_Short,Exit on session close,($415.00),$141870.00,$0.00,$795.00,$2245.00,$2660.00,435,
1717,NQ JUN25,Backtest,Orb,Short,1,16934.75,16843.50,8/9/2023 8:46:00 AM,8/9/2023 4:00:00 PM,ORB_Short,Exit on session close,$1825.00,$143695.00,$0.00,$230.00,$2970.00,$1145.00,435,
1718,NQ JUN25,Backtest,Orb,Long,1,17011.25,16932.00,8/10/2023 8:48:00 AM,8/10/2023 10:03:00 AM,ORB_Long,Stop loss,($1585.00),$142110.00,$0.00,$1585.00,$1415.00,$3000.00,76,
1719,NQ JUN25,Backtest,Orb,Short,1,16698.75,16754.00,8/11/2023 8:47:00 AM,8/11/2023 9:03:00 AM,ORB_Short,Stop loss,($1105.00),$141005.00,$0.00,$1105.00,$140.00,$1245.00,17,
1720,NQ JUN25,Backtest,Orb,Long,1,16789.00,16919.75,8/14/2023 9:14:00 AM,8/14/2023 4:00:00 PM,ORB_Long,Exit on session close,$2615.00,$143620.00,$0.00,$225.00,$2655.00,$40.00,407,
1721,NQ JUN25,Backtest,Orb,Short,1,16782.75,16749.75,8/15/2023 9:07:00 AM,8/15/2023 4:00:00 PM,ORB_Short,Exit on session close,$660.00,$144280.00,$0.00,$1300.00,$1365.00,$705.00,414,
1722,NQ JUN25,Backtest,Orb,Long,1,16758.00,16707.50,8/16/2023 9:13:00 AM,8/16/2023 10:48:00 AM,ORB_Long,Stop loss,($1010.00),$143270.00,$0.00,$1010.00,$515.00,$1525.00,96,
1723,NQ JUN25,Backtest,Orb,Short,1,16574.50,16388.00,8/17/2023 8:58:00 AM,8/17/2023 3:20:00 PM,ORB_Short,Profit target,$3730.00,$147000.00,$0.00,$455.00,$3730.00,$0.00,383,
1724,NQ JUN25,Backtest,Orb,Long,1,16549.75,16434.75,8/21/2023 9:02:00 AM,8/21/2023 10:17:00 AM,ORB_Long,Stop loss,($2300.00),$144700.00,$0.00,$2300.00,$450.00,$2750.00,76,
